R,P,S,T,Promise,Cooperator,Defector,Alternator,TitForTat,TwoTitsForTat,Grudger
8,4,2,35,True,0.00087,0.0,0.0,0.26395,0.36759,0.36759
8,4,3,35,True,0.0,0.0,0.0,0.24692,0.37654,0.37654
8,5,0,35,True,0.00182,0.0,0.0,0.25933,0.36943,0.36943
8,5,1,35,True,0.00128,0.0,0.0,0.25202,0.37335,0.37335
8,5,2,35,True,0.00037,0.0,0.0,0.23778,0.38092,0.38092
8,5,3,35,True,1e-05,0.0,0.0,0.21572,0.39213,0.39213
8,5,4,35,True,0.0,0.0,0.0,0.18995,0.40503,0.40503
8,6,0,35,True,0.00013,0.0,0.0,0.25453,0.37267,0.37267
8,6,1,35,True,0.00012,0.0,0.0,0.24201,0.37893,0.37893
8,6,2,35,True,4e-05,0.0,0.0,0.21457,0.39269,0.39269
8,6,3,35,True,0.0,0.0,0.0,0.18484,0.40758,0.40758
8,6,4,35,True,0.0,0.0,0.0,0.15759,0.42121,0.42121
8,6,5,35,True,0.0,0.0,0.0,0.12931,0.43535,0.43535
8,7,0,35,True,0.0,0.0,0.0,0.25642,0.37179,0.37179
8,7,1,35,True,0.0,0.0,0.0,0.23811,0.38094,0.38094
8,7,2,35,True,0.0,0.0,0.0,0.19031,0.40484,0.40484
8,7,3,35,True,0.0,0.0,0.0,0.15642,0.42179,0.42179
8,7,4,35,True,0.0,0.0,0.0,0.12582,0.43709,0.43709
8,7,5,35,True,0.0,0.0,0.0,0.0958,0.4521,0.4521
8,7,6,35,True,0.0,0.0,0.0,0.06464,0.46768,0.46768
9,1,0,35,True,0.04368,0.0,0.0,0.3055,0.32541,0.32541
9,2,0,35,True,0.03446,0.0,0.0,0.29564,0.33495,0.33495
9,2,1,35,True,0.02715,0.0,0.0,0.30741,0.33272,0.33272
9,3,0,35,True,0.02509,0.0,0.0,0.28638,0.34426,0.34426
9,3,1,35,True,0.02039,0.0,0.0,0.29369,0.34296,0.34296
9,3,2,35,True,0.01252,0.0,0.0,0.3065,0.34049,0.34049
9,4,0,35,True,0.01604,0.0,0.0,0.27787,0.35304,0.35304
9,4,1,35,True,0.01358,0.0,0.0,0.28114,0.35264,0.35264
9,4,2,35,True,0.00884,0.0,0.0,0.28714,0.35201,0.35201
9,4,3,35,True,0.00227,0.0,0.0,0.29728,0.35022,0.35022
9,5,0,35,True,0.00811,0.0,0.0,0.27031,0.36079,0.36079
9,5,1,35,True,0.00731,0.0,0.0,0.27005,0.36132,0.36132
9,5,2,35,True,0.00507,0.0,0.0,0.26994,0.3625,0.3625
9,5,3,35,True,0.00167,0.0,0.0,0.26896,0.36469,0.36469
9,5,4,35,True,1e-05,0.0,0.0,0.25625,0.37187,0.37187
9,6,0,35,True,0.00246,0.0,0.0,0.26415,0.3667,0.3667
9,6,1,35,True,0.00249,0.0,0.0,0.26115,0.36818,0.36818
9,6,2,35,True,0.00191,0.0,0.0,0.25549,0.3713,0.3713
9,6,3,35,True,0.00072,0.0,0.0,0.24416,0.37756,0.37756
9,6,4,35,True,3e-05,0.0,0.0,0.22393,0.38802,0.38802
9,6,5,35,True,0.0,0.0,0.0,0.19772,0.40114,0.40114
9,7,0,35,True,0.00015,0.0,0.0,0.26026,0.3698,0.3698
9,7,1,35,True,0.0002,0.0,0.0,0.25642,0.37169,0.37169
9,7,2,35,True,0.00021,0.0,0.0,0.2468,0.3765,0.3765
9,7,3,35,True,9e-05,0.0,0.0,0.22305,0.38843,0.38843
9,7,4,35,True,1e-05,0.0,0.0,0.19252,0.40373,0.40373
9,7,5,35,True,0.0,0.0,0.0,0.16428,0.41786,0.41786
9,7,6,35,True,0.0,0.0,0.0,0.13522,0.43239,0.43239
9,8,0,35,True,0.0,0.0,0.0,0.25869,0.37066,0.37066
9,8,1,35,True,0.0,0.0,0.0,0.25734,0.37133,0.37133
9,8,2,35,True,0.0,0.0,0.0,0.25399,0.373,0.373
9,8,3,35,True,0.0,0.0,0.0,0.20106,0.39947,0.39947
9,8,4,35,True,0.0,0.0,0.0,0.16356,0.41822,0.41822
9,8,5,35,True,0.0,0.0,0.0,0.13152,0.43424,0.43424
9,8,6,35,True,0.0,0.0,0.0,0.10056,0.44972,0.44972
9,8,7,35,True,0.0,0.0,0.0,0.06844,0.46578,0.46578
10,1,0,35,True,0.06786,0.0,0.0,0.3003,0.31592,0.31592
10,2,0,35,True,0.05608,0.0,0.0,0.29378,0.32507,0.32507
10,2,1,35,True,0.05024,0.0,0.0,0.30375,0.32301,0.32301
10,3,0,35,True,0.04388,0.0,0.0,0.28753,0.3343,0.3343
10,3,1,35,True,0.04001,0.0,0.0,0.29456,0.33271,0.33271
10,3,2,35,True,0.03261,0.0,0.0,0.30619,0.3306,0.3306
10,4,0,35,True,0.03158,0.0,0.0,0.28164,0.34339,0.34339
10,4,1,35,True,0.02952,0.0,0.0,0.28594,0.34227,0.34227
10,4,2,35,True,0.02474,0.0,0.0,0.2933,0.34098,0.34098
10,4,3,35,True,0.01647,0.0,0.0,0.30622,0.33865,0.33865
10,5,0,35,True,0.01983,0.0,0.0,0.27617,0.352,0.352
10,5,1,35,True,0.01922,0.0,0.0,0.27802,0.35138,0.35138
10,5,2,35,True,0.01674,0.0,0.0,0.28152,0.35087,0.35087
10,5,3,35,True,0.01171,0.0,0.0,0.28799,0.35015,0.35015
10,5,4,35,True,0.00419,0.0,0.0,0.29974,0.34804,0.34804
10,6,0,35,True,0.00973,0.0,0.0,0.27117,0.35955,0.35955
10,6,1,35,True,0.00998,0.0,0.0,0.271,0.35951,0.35951
10,6,2,35,True,0.00922,0.0,0.0,0.27113,0.35982,0.35982
10,6,3,35,True,0.00686,0.0,0.0,0.27184,0.36065,0.36065
10,6,4,35,True,0.00286,0.0,0.0,0.273,0.36207,0.36207
10,6,5,35,True,4e-05,0.0,0.0,0.26594,0.36701,0.36701
10,7,0,35,True,0.00278,0.0,0.0,0.26674,0.36524,0.36524
10,7,1,35,True,0.00317,0.0,0.0,0.26523,0.3658,0.3658
10,7,2,35,True,0.00327,0.0,0.0,0.2628,0.36697,0.36697
10,7,3,35,True,0.0027,0.0,0.0,0.25845,0.36942,0.36942
10,7,4,35,True,0.00125,0.0,0.0,0.24982,0.37446,0.37446
10,7,5,35,True,0.0001,0.0,0.0,0.23239,0.38376,0.38376
10,7,6,35,True,0.0,0.0,0.0,0.20603,0.39699,0.39699
10,8,0,35,True,0.00015,0.0,0.0,0.2631,0.36838,0.36838
10,8,1,35,True,0.00022,0.0,0.0,0.26135,0.36921,0.36921
10,8,2,35,True,0.0003,0.0,0.0,0.25811,0.3708,0.3708
10,8,3,35,True,0.00032,0.0,0.0,0.2506,0.37454,0.37454
10,8,4,35,True,0.00018,0.0,0.0,0.23115,0.38434,0.38434
10,8,5,35,True,2e-05,0.0,0.0,0.20076,0.39961,0.39961
10,8,6,35,True,0.0,0.0,0.0,0.17145,0.41427,0.41427
10,8,7,35,True,0.0,0.0,0.0,0.14156,0.42922,0.42922
10,9,0,35,True,0.0,0.0,0.0,0.26047,0.36976,0.36976
10,9,1,35,True,0.0,0.0,0.0,0.25954,0.37023,0.37023
10,9,2,35,True,0.0,0.0,0.0,0.25822,0.37089,0.37089
10,9,3,35,True,0.0,0.0,0.0,0.25582,0.37209,0.37209
10,9,4,35,True,0.0,0.0,0.0,0.21382,0.39309,0.39309
10,9,5,35,True,0.0,0.0,0.0,0.17156,0.41422,0.41422
10,9,6,35,True,0.0,0.0,0.0,0.13768,0.43116,0.43116
10,9,7,35,True,0.0,0.0,0.0,0.10565,0.44717,0.44717
10,9,8,35,True,0.0,0.0,0.0,0.07252,0.46374,0.46374
11,1,0,35,True,0.09211,0.0,0.0,0.29431,0.30679,0.30679
11,2,0,35,True,0.07896,0.0,0.0,0.29014,0.31545,0.31545
11,2,1,35,True,0.07529,0.0,0.0,0.29819,0.31326,0.31326
11,3,0,35,True,0.06507,0.0,0.0,0.2861,0.32441,0.32441
11,3,1,35,True,0.06273,0.0,0.0,0.29222,0.32253,0.32253
11,3,2,35,True,0.05716,0.0,0.0,0.3019,0.32047,0.32047
11,4,0,35,True,0.05065,0.0,0.0,0.28226,0.33355,0.33355
11,4,1,35,True,0.04957,0.0,0.0,0.28651,0.33196,0.33196
11,4,2,35,True,0.04591,0.0,0.0,0.29341,0.33034,0.33034
11,4,3,35,True,0.03857,0.0,0.0,0.30481,0.32831,0.32831
11,5,0,35,True,0.03613,0.0,0.0,0.27865,0.34261,0.34261
11,5,1,35,True,0.03615,0.0,0.0,0.28114,0.34136,0.34136
11,5,2,35,True,0.03425,0.0,0.0,0.28542,0.34016,0.34016
11,5,3,35,True,0.02952,0.0,0.0,0.29278,0.33885,0.33885
11,5,4,35,True,0.021,0.0,0.0,0.30567,0.33667,0.33667
11,6,0,35,True,0.02236,0.0,0.0,0.27522,0.35121,0.35121
11,6,1,35,True,0.02311,0.0,0.0,0.27619,0.35035,0.35035
11,6,2,35,True,0.02265,0.0,0.0,0.27812,0.34962,0.34962
11,6,3,35,True,0.02023,0.0,0.0,0.28177,0.349,0.349
11,6,4,35,True,0.01504,0.0,0.0,0.28856,0.3482,0.3482
11,6,5,35,True,0.00675,0.0,0.0,0.30126,0.34599,0.34599
11,7,0,35,True,0.0107,0.0,0.0,0.27188,0.35871,0.35871
11,7,1,35,True,0.01164,0.0,0.0,0.27166,0.35835,0.35835
11,7,2,35,True,0.01204,0.0,0.0,0.27165,0.35816,0.35816
11,7,3,35,True,0.01138,0.0,0.0,0.27209,0.35827,0.35827
11,7,4,35,True,0.00897,0.0,0.0,0.27343,0.3588,0.3588
11,7,5,35,True,0.00448,0.0,0.0,0.27619,0.35967,0.35967
11,7,6,35,True,0.00019,0.0,0.0,0.27539,0.36221,0.36221
11,8,0,35,True,0.00292,0.0,0.0,0.26848,0.3643,0.3643
11,8,1,35,True,0.00349,0.0,0.0,0.26756,0.36447,0.36447
11,8,2,35,True,0.00398,0.0,0.0,0.26626,0.36488,0.36488
11,8,3,35,True,0.00418,0.0,0.0,0.26429,0.36577,0.36577
11,8,4,35,True,0.00365,0.0,0.0,0.26099,0.36768,0.36768
11,8,5,35,True,0.00201,0.0,0.0,0.25468,0.37165,0.37165
11,8,6,35,True,0.00025,0.0,0.0,0.24081,0.37947,0.37947
11,8,7,35,True,0.0,0.0,0.0,0.21494,0.39253,0.39253
11,9,0,35,True,0.00014,0.0,0.0,0.26503,0.36741,0.36741
11,9,1,35,True,0.00021,0.0,0.0,0.264,0.36789,0.36789
11,9,2,35,True,0.00031,0.0,0.0,0.26242,0.36864,0.36864
11,9,3,35,True,0.00042,0.0,0.0,0.25963,0.36997,0.36997
11,9,4,35,True,0.00048,0.0,0.0,0.25368,0.37292,0.37292
11,9,5,35,True,0.00032,0.0,0.0,0.23838,0.38065,0.38065
11,9,6,35,True,6e-05,0.0,0.0,0.20951,0.39522,0.39522
11,9,7,35,True,0.0,0.0,0.0,0.17915,0.41043,0.41043
11,9,8,35,True,0.0,0.0,0.0,0.14838,0.42581,0.42581
11,10,0,35,True,0.0,0.0,0.0,0.26202,0.36899,0.36899
11,10,1,35,True,0.0,0.0,0.0,0.2613,0.36935,0.36935
11,10,2,35,True,0.0,0.0,0.0,0.26037,0.36982,0.36982
11,10,3,35,True,0.0,0.0,0.0,0.25907,0.37047,0.37047
11,10,4,35,True,0.0,0.0,0.0,0.25687,0.37156,0.37156
11,10,5,35,True,0.0,0.0,0.0,0.22908,0.38546,0.38546
11,10,6,35,True,0.0,0.0,0.0,0.18065,0.40967,0.40967
11,10,7,35,True,0.0,0.0,0.0,0.14435,0.42783,0.42783
11,10,8,35,True,0.0,0.0,0.0,0.11113,0.44443,0.44443
11,10,9,35,True,0.0,0.0,0.0,0.07692,0.46154,0.46154
12,1,0,35,True,0.11456,0.0,0.0,0.28837,0.29853,0.29853
12,2,0,35,True,0.1011,0.0,0.0,0.28578,0.30656,0.30656
12,2,1,35,True,0.09972,0.0,0.0,0.29207,0.30411,0.30411
12,3,0,35,True,0.08666,0.0,0.0,0.28329,0.31502,0.31502
12,3,1,35,True,0.08607,0.0,0.0,0.28833,0.3128,0.3128
12,3,2,35,True,0.08292,0.0,0.0,0.29602,0.31053,0.31053
12,4,0,35,True,0.07131,0.0,0.0,0.28095,0.32387,0.32387
12,4,1,35,True,0.07153,0.0,0.0,0.28472,0.32188,0.32188
12,4,2,35,True,0.06959,0.0,0.0,0.29061,0.3199,0.3199
12,4,3,35,True,0.06445,0.0,0.0,0.29993,0.31781,0.31781
12,5,0,35,True,0.05529,0.0,0.0,0.27879,0.33296,0.33296
12,5,1,35,True,0.05625,0.0,0.0,0.28132,0.33122,0.33122
12,5,2,35,True,0.0555,0.0,0.0,0.28544,0.32953,0.32953
12,5,3,35,True,0.05216,0.0,0.0,0.29215,0.32784,0.32784
12,5,4,35,True,0.04505,0.0,0.0,0.30326,0.32585,0.32585
12,6,0,35,True,0.03918,0.0,0.0,0.27677,0.34203,0.34203
12,6,1,35,True,0.04066,0.0,0.0,0.27816,0.34059,0.34059
12,6,2,35,True,0.04095,0.0,0.0,0.28061,0.33922,0.33922
12,6,3,35,True,0.03931,0.0,0.0,0.28483,0.33793,0.33793
12,6,4,35,True,0.03475,0.0,0.0,0.2921,0.33658,0.33658
12,6,5,35,True,0.02613,0.0,0.0,0.30486,0.3345,0.3345
12,7,0,35,True,0.02398,0.0,0.0,0.27476,0.35063,0.35063
12,7,1,35,True,0.02562,0.0,0.0,0.27519,0.3496,0.3496
12,7,2,35,True,0.02659,0.0,0.0,0.27618,0.34862,0.34862
12,7,3,35,True,0.02635,0.0,0.0,0.27815,0.34775,0.34775
12,7,4,35,True,0.0241,0.0,0.0,0.28188,0.34701,0.34701
12,7,5,35,True,0.01886,0.0,0.0,0.28887,0.34614,0.34614
12,7,6,35,True,0.00998,0.0,0.0,0.30211,0.34396,0.34396
12,8,0,35,True,0.01125,0.0,0.0,0.27254,0.3581,0.3581
12,8,1,35,True,0.01259,0.0,0.0,0.27228,0.35757,0.35757
12,8,2,35,True,0.01371,0.0,0.0,0.27212,0.35708,0.35708
12,8,3,35,True,0.01429,0.0,0.0,0.27223,0.35674,0.35674
12,8,4,35,True,0.01379,0.0,0.0,0.27291,0.35665,0.35665
12,8,5,35,True,0.01142,0.0,0.0,0.27474,0.35692,0.35692
12,8,6,35,True,0.00657,0.0,0.0,0.27868,0.35738,0.35738
12,8,7,35,True,0.00072,0.0,0.0,0.28337,0.35796,0.35796
12,9,0,35,True,0.00297,0.0,0.0,0.26983,0.3636,0.3636
12,9,1,35,True,0.00362,0.0,0.0,0.2692,0.36359,0.36359
12,9,2,35,True,0.0043,0.0,0.0,0.26836,0.36367,0.36367
12,9,3,35,True,0.00491,0.0,0.0,0.26724,0.36392,0.36392
12,9,4,35,True,0.00522,0.0,0.0,0.26565,0.36457,0.36457
12,9,5,35,True,0.00478,0.0,0.0,0.26318,0.36602,0.36602
12,9,6,35,True,0.00303,0.0,0.0,0.25877,0.3691,0.3691
12,9,7,35,True,0.00059,0.0,0.0,0.24877,0.37532,0.37532
12,9,8,35,True,0.0,0.0,0.0,0.22452,0.38774,0.38774
12,10,0,35,True,0.00013,0.0,0.0,0.26657,0.36665,0.36665
12,10,1,35,True,0.0002,0.0,0.0,0.26587,0.36696,0.36696
12,10,2,35,True,0.0003,0.0,0.0,0.2649,0.3674,0.3674
12,10,3,35,True,0.00042,0.0,0.0,0.26345,0.36806,0.36806
12,10,4,35,True,0.00057,0.0,0.0,0.26104,0.36919,0.36919
12,10,5,35,True,0.00067,0.0,0.0,0.25624,0.37154,0.37154
12,10,6,35,True,0.00053,0.0,0.0,0.24446,0.3775,0.3775
12,10,7,35,True,0.00013,0.0,0.0,0.2186,0.39064,0.39064
12,10,8,35,True,0.0,0.0,0.0,0.18744,0.40628,0.40628
12,10,9,35,True,0.0,0.0,0.0,0.15572,0.42214,0.42214
12,11,0,35,True,0.0,0.0,0.0,0.26344,0.36828,0.36828
12,11,1,35,True,0.0,0.0,0.0,0.26283,0.36858,0.36858
12,11,2,35,True,0.0,0.0,0.0,0.2621,0.36895,0.36895
12,11,3,35,True,0.0,0.0,0.0,0.26117,0.36942,0.36942
12,11,4,35,True,0.0,0.0,0.0,0.2599,0.37005,0.37005
12,11,5,35,True,0.0,0.0,0.0,0.25785,0.37108,0.37108
12,11,6,35,True,0.0,0.0,0.0,0.24591,0.37705,0.37705
12,11,7,35,True,0.0,0.0,0.0,0.19115,0.40442,0.40442
12,11,8,35,True,0.0,0.0,0.0,0.15165,0.42418,0.42418
12,11,9,35,True,0.0,0.0,0.0,0.11704,0.44148,0.44148
12,11,10,35,True,0.0,0.0,0.0,0.08167,0.45917,0.45917
13,1,0,35,True,0.1343,0.0,0.0,0.28295,0.29138,0.29138
13,2,0,35,True,0.12128,0.0,0.0,0.28137,0.29868,0.29868
13,2,1,35,True,0.12184,0.0,0.0,0.28618,0.29599,0.29599
13,3,0,35,True,0.10713,0.0,0.0,0.2799,0.30649,0.30649
13,3,1,35,True,0.10816,0.0,0.0,0.2839,0.30397,0.30397
13,3,2,35,True,0.10737,0.0,0.0,0.28982,0.30141,0.30141
13,4,0,35,True,0.09184,0.0,0.0,0.27858,0.31479,0.31479
13,4,1,35,True,0.09336,0.0,0.0,0.28172,0.31246,0.31246
13,4,2,35,True,0.09327,0.0,0.0,0.28649,0.31012,0.31012
13,4,3,35,True,0.09075,0.0,0.0,0.29378,0.30774,0.30774
13,5,0,35,True,0.07549,0.0,0.0,0.27744,0.32354,0.32354
13,5,1,35,True,0.07748,0.0,0.0,0.27971,0.32141,0.32141
13,5,2,35,True,0.07811,0.0,0.0,0.2833,0.31929,0.31929
13,5,3,35,True,0.07668,0.0,0.0,0.28893,0.3172,0.3172
13,5,4,35,True,0.07211,0.0,0.0,0.29785,0.31502,0.31502
13,6,0,35,True,0.05838,0.0,0.0,0.27647,0.33257,0.33257
13,6,1,35,True,0.06071,0.0,0.0,0.27792,0.33069,0.33069
13,6,2,35,True,0.06202,0.0,0.0,0.28034,0.32882,0.32882
13,6,3,35,True,0.06168,0.0,0.0,0.2843,0.32701,0.32701
13,6,4,35,True,0.05878,0.0,0.0,0.29079,0.32522,0.32522
13,6,5,35,True,0.05207,0.0,0.0,0.30153,0.3232,0.3232
13,7,0,35,True,0.04117,0.0,0.0,0.27559,0.34162,0.34162
13,7,1,35,True,0.0436,0.0,0.0,0.27629,0.34006,0.34006
13,7,2,35,True,0.04538,0.0,0.0,0.27763,0.3385,0.3385
13,7,3,35,True,0.046,0.0,0.0,0.28001,0.33699,0.33699
13,7,4,35,True,0.04471,0.0,0.0,0.28414,0.33557,0.33557
13,7,5,35,True,0.04045,0.0,0.0,0.29127,0.33414,0.33414
13,7,6,35,True,0.03191,0.0,0.0,0.30381,0.33214,0.33214
13,8,0,35,True,0.02498,0.0,0.0,0.2746,0.35021,0.35021
13,8,1,35,True,0.02717,0.0,0.0,0.2747,0.34906,0.34906
13,8,2,35,True,0.02906,0.0,0.0,0.27512,0.34791,0.34791
13,8,3,35,True,0.03031,0.0,0.0,0.27611,0.34679,0.34679
13,8,4,35,True,0.03036,0.0,0.0,0.27809,0.34577,0.34577
13,8,5,35,True,0.02836,0.0,0.0,0.28186,0.34489,0.34489
13,8,6,35,True,0.02319,0.0,0.0,0.28894,0.34393,0.34393
13,8,7,35,True,0.01389,0.0,0.0,0.30244,0.34183,0.34183
13,9,0,35,True,0.01156,0.0,0.0,0.27319,0.35763,0.35763
13,9,1,35,True,0.01311,0.0,0.0,0.27289,0.357,0.357
13,9,2,35,True,0.01464,0.0,0.0,0.27265,0.35635,0.35635
13,9,3,35,True,0.01598,0.0,0.0,0.27254,0.35574,0.35574
13,9,4,35,True,0.01678,0.0,0.0,0.27275,0.35524,0.35524
13,9,5,35,True,0.01649,0.0,0.0,0.27361,0.35495,0.35495
13,9,6,35,True,0.01424,0.0,0.0,0.2758,0.35498,0.35498
13,9,7,35,True,0.00915,0.0,0.0,0.2806,0.35512,0.35512
13,9,8,35,True,0.00189,0.0,0.0,0.28914,0.35449,0.35449
13,10,0,35,True,0.00298,0.0,0.0,0.27098,0.36302,0.36302
13,10,1,35,True,0.00365,0.0,0.0,0.2705,0.36292,0.36292
13,10,2,35,True,0.00441,0.0,0.0,0.2699,0.36284,0.36284
13,10,3,35,True,0.00522,0.0,0.0,0.26914,0.36282,0.36282
13,10,4,35,True,0.00597,0.0,0.0,0.26817,0.36293,0.36293
13,10,5,35,True,0.00643,0.0,0.0,0.26688,0.36335,0.36335
13,10,6,35,True,0.00612,0.0,0.0,0.26507,0.36441,0.36441
13,10,7,35,True,0.00433,0.0,0.0,0.26218,0.36675,0.36675
13,10,8,35,True,0.00122,0.0,0.0,0.25581,0.37148,0.37148
13,10,9,35,True,0.0,0.0,0.0,0.23482,0.38259,0.38259
13,11,0,35,True,0.00013,0.0,0.0,0.2679,0.36599,0.36599
13,11,1,35,True,0.00019,0.0,0.0,0.26737,0.36622,0.36622
13,11,2,35,True,0.00028,0.0,0.0,0.2667,0.36651,0.36651
13,11,3,35,True,0.00041,0.0,0.0,0.26578,0.36691,0.36691
13,11,4,35,True,0.00057,0.0,0.0,0.26446,0.36748,0.36748
13,11,5,35,True,0.00076,0.0,0.0,0.26236,0.36844,0.36844
13,11,6,35,True,0.00092,0.0,0.0,0.25844,0.37032,0.37032
13,11,7,35,True,0.00082,0.0,0.0,0.2494,0.37489,0.37489
13,11,8,35,True,0.00027,0.0,0.0,0.22766,0.38603,0.38603
13,11,9,35,True,1e-05,0.0,0.0,0.19637,0.40181,0.40181
13,11,10,35,True,0.0,0.0,0.0,0.16366,0.41817,0.41817
13,12,0,35,True,0.0,0.0,0.0,0.26475,0.36763,0.36763
13,12,1,35,True,0.0,0.0,0.0,0.26423,0.36789,0.36789
13,12,2,35,True,0.0,0.0,0.0,0.26362,0.36819,0.36819
13,12,3,35,True,0.0,0.0,0.0,0.26288,0.36856,0.36856
13,12,4,35,True,0.0,0.0,0.0,0.26196,0.36902,0.36902
13,12,5,35,True,0.0,0.0,0.0,0.26071,0.36964,0.36964
13,12,6,35,True,0.0,0.0,0.0,0.25879,0.37061,0.37061
13,12,7,35,True,0.0,0.0,0.0,0.25357,0.37322,0.37322
13,12,8,35,True,0.0,0.0,0.0,0.20346,0.39827,0.39827
13,12,9,35,True,0.0,0.0,0.0,0.15971,0.42015,0.42015
13,12,10,35,True,0.0,0.0,0.0,0.12343,0.43828,0.43828
13,12,11,35,True,0.0,0.0,0.0,0.08681,0.45659,0.45659
14,1,0,35,True,0.15113,0.0,0.0,0.27821,0.28533,0.28533
14,2,0,35,True,0.13895,0.0,0.0,0.27726,0.2919,0.2919
14,2,1,35,True,0.14098,0.0,0.0,0.28091,0.28905,0.28905
14,3,0,35,True,0.12561,0.0,0.0,0.27641,0.29899,0.29899
14,3,1,35,True,0.12794,0.0,0.0,0.27953,0.29627,0.29627
14,3,2,35,True,0.12905,0.0,0.0,0.28402,0.29346,0.29346
14,4,0,35,True,0.11104,0.0,0.0,0.27574,0.30661,0.30661
14,4,1,35,True,0.11367,0.0,0.0,0.27827,0.30403,0.30403
14,4,2,35,True,0.1152,0.0,0.0,0.28201,0.30139,0.30139
14,4,3,35,True,0.11505,0.0,0.0,0.28756,0.2987,0.2987
14,5,0,35,True,0.0952,0.0,0.0,0.27526,0.31477,0.31477
14,5,1,35,True,0.09813,0.0,0.0,0.27718,0.31234,0.31234
14,5,2,35,True,0.10009,0.0,0.0,0.28014,0.30989,0.30989
14,5,3,35,True,0.10055,0.0,0.0,0.28463,0.30741,0.30741
14,5,4,35,True,0.09874,0.0,0.0,0.29149,0.30488,0.30488
14,6,0,35,True,0.07821,0.0,0.0,0.275,0.3234,0.3234
14,6,1,35,True,0.08135,0.0,0.0,0.27631,0.32117,0.32117
14,6,2,35,True,0.08372,0.0,0.0,0.27846,0.31891,0.31891
14,6,3,35,True,0.08484,0.0,0.0,0.28185,0.31666,0.31666
14,6,4,35,True,0.08399,0.0,0.0,0.28719,0.31441,0.31441
14,6,5,35,True,0.08012,0.0,0.0,0.29566,0.31211,0.31211
14,7,0,35,True,0.06038,0.0,0.0,0.27491,0.33236,0.33236
14,7,1,35,True,0.06359,0.0,0.0,0.27566,0.33038,0.33038
14,7,2,35,True,0.06626,0.0,0.0,0.27701,0.32837,0.32837
14,7,3,35,True,0.06797,0.0,0.0,0.27931,0.32636,0.32636
14,7,4,35,True,0.06811,0.0,0.0,0.2831,0.32439,0.32439
14,7,5,35,True,0.06577,0.0,0.0,0.28931,0.32246,0.32246
14,7,6,35,True,0.05961,0.0,0.0,0.29963,0.32038,0.32038
14,8,0,35,True,0.04243,0.0,0.0,0.27486,0.34135,0.34135
14,8,1,35,True,0.04546,0.0,0.0,0.27513,0.33971,0.33971
14,8,2,35,True,0.04819,0.0,0.0,0.27578,0.33802,0.33802
14,8,3,35,True,0.05031,0.0,0.0,0.27705,0.33632,0.33632
14,8,4,35,True,0.05133,0.0,0.0,0.27935,0.33466,0.33466
14,8,5,35,True,0.05048,0.0,0.0,0.28335,0.33309,0.33309
14,8,6,35,True,0.04665,0.0,0.0,0.29028,0.33153,0.33153
14,8,7,35,True,0.03836,0.0,0.0,0.30251,0.32957,0.32957
14,9,0,35,True,0.0256,0.0,0.0,0.27462,0.34989,0.34989
14,9,1,35,True,0.02811,0.0,0.0,0.27453,0.34868,0.34868
14,9,2,35,True,0.03055,0.0,0.0,0.27461,0.34742,0.34742
14,9,3,35,True,0.03273,0.0,0.0,0.27501,0.34613,0.34613
14,9,4,35,True,0.0343,0.0,0.0,0.27598,0.34486,0.34486
14,9,5,35,True,0.0347,0.0,0.0,0.27794,0.34368,0.34368
14,9,6,35,True,0.03303,0.0,0.0,0.2817,0.34263,0.34263
14,9,7,35,True,0.02808,0.0,0.0,0.28878,0.34157,0.34157
14,9,8,35,True,0.01854,0.0,0.0,0.30233,0.33956,0.33956
14,10,0,35,True,0.01172,0.0,0.0,0.27381,0.35723,0.35723
14,10,1,35,True,0.01339,0.0,0.0,0.2735,0.35656,0.35656
14,10,2,35,True,0.01514,0.0,0.0,0.27321,0.35583,0.35583
14,10,3,35,True,0.01689,0.0,0.0,0.27298,0.35507,0.35507
14,10,4,35,True,0.01846,0.0,0.0,0.2729,0.35432,0.35432
14,10,5,35,True,0.01953,0.0,0.0,0.27318,0.35365,0.35365
14,10,6,35,True,0.0195,0.0,0.0,0.27418,0.35316,0.35316
14,10,7,35,True,0.01746,0.0,0.0,0.27664,0.35295,0.35295
14,10,8,35,True,0.01227,0.0,0.0,0.28204,0.35284,0.35284
14,10,9,35,True,0.00387,0.0,0.0,0.29297,0.35158,0.35158
14,11,0,35,True,0.00297,0.0,0.0,0.27199,0.36252,0.36252
14,11,1,35,True,0.00364,0.0,0.0,0.27161,0.36237,0.36237
14,11,2,35,True,0.00442,0.0,0.0,0.27115,0.36221,0.36221
14,11,3,35,True,0.00531,0.0,0.0,0.27058,0.36205,0.36205
14,11,4,35,True,0.00627,0.0,0.0,0.26989,0.36192,0.36192
14,11,5,35,True,0.00718,0.0,0.0,0.26904,0.36189,0.36189
14,11,6,35,True,0.00782,0.0,0.0,0.268,0.36209,0.36209
14,11,7,35,True,0.00768,0.0,0.0,0.26672,0.3628,0.3628
14,11,8,35,True,0.00594,0.0,0.0,0.265,0.36453,0.36453
14,11,9,35,True,0.00226,0.0,0.0,0.26171,0.36802,0.36802
14,11,10,35,True,1e-05,0.0,0.0,0.24586,0.37706,0.37706
14,12,0,35,True,0.00013,0.0,0.0,0.26908,0.3654,0.3654
14,12,1,35,True,0.00018,0.0,0.0,0.26867,0.36557,0.36557
14,12,2,35,True,0.00027,0.0,0.0,0.26817,0.36578,0.36578
